file_path,frequency
wikimedia_SouthAfrica_images/26398.jpg,0
wikimedia_SouthAfrica_images/26840.jpg,0
wikimedia_SouthAfrica_images/26288.jpg,0
wikimedia_SouthAfrica_images/26216.jpg,0
wikimedia_SouthAfrica_images/25823.jpg,0
wikimedia_SouthAfrica_images/25516.jpg,0
wikimedia_SouthAfrica_images/26146.jpg,0
wikimedia_SouthAfrica_images/25574.jpg,0
wikimedia_SouthAfrica_images/25399.jpg,0
wikimedia_SouthAfrica_images/25905.jpg,0
wikimedia_SouthAfrica_images/25639.jpg,0
wikimedia_SouthAfrica_images/25668.jpg,0
wikimedia_SouthAfrica_images/25350.jpg,0
wikimedia_SouthAfrica_images/25994.jpg,0
wikimedia_SouthAfrica_images/25917.jpg,0
wikimedia_SouthAfrica_images/26307.jpg,0
wikimedia_SouthAfrica_images/25970.jpg,0
wikimedia_SouthAfrica_images/25573.jpg,0
wikimedia_SouthAfrica_images/26128.jpg,0
wikimedia_SouthAfrica_images/25645.jpg,0
wikimedia_SouthAfrica_images/26417.jpg,0
wikimedia_SouthAfrica_images/26191.jpg,0
wikimedia_SouthAfrica_images/25772.jpg,0
wikimedia_SouthAfrica_images/26359.jpg,0
wikimedia_SouthAfrica_images/26720.jpg,0
wikimedia_SouthAfrica_images/25739.jpg,0
wikimedia_SouthAfrica_images/25871.jpg,0
wikimedia_SouthAfrica_images/25705.jpg,0
wikimedia_SouthAfrica_images/25578.jpg,0
wikimedia_SouthAfrica_images/26872.jpg,0
wikimedia_SouthAfrica_images/25920.jpg,0
wikimedia_SouthAfrica_images/26810.jpg,0
wikimedia_SouthAfrica_images/25899.jpg,0
wikimedia_SouthAfrica_images/26868.jpg,0
wikimedia_SouthAfrica_images/25579.jpg,0
wikimedia_SouthAfrica_images/26363.jpg,0
wikimedia_SouthAfrica_images/26344.jpg,0
wikimedia_SouthAfrica_images/26017.jpg,0
wikimedia_SouthAfrica_images/26506.jpg,0
wikimedia_SouthAfrica_images/26645.jpg,0
wikimedia_SouthAfrica_images/26819.jpg,0
wikimedia_SouthAfrica_images/26811.jpg,0
wikimedia_SouthAfrica_images/25657.jpg,0
wikimedia_SouthAfrica_images/25743.jpg,0
wikimedia_SouthAfrica_images/25566.jpg,0
wikimedia_SouthAfrica_images/26238.jpg,0
wikimedia_SouthAfrica_images/25612.jpg,0
wikimedia_SouthAfrica_images/25398.jpg,0
wikimedia_SouthAfrica_images/26786.jpg,0
wikimedia_SouthAfrica_images/26763.jpg,0
wikimedia_SouthAfrica_images/26398.jpg,0
wikimedia_SouthAfrica_images/26840.jpg,0
wikimedia_SouthAfrica_images/26288.jpg,0
wikimedia_SouthAfrica_images/26216.jpg,0
wikimedia_SouthAfrica_images/25823.jpg,0
wikimedia_SouthAfrica_images/25516.jpg,0
wikimedia_SouthAfrica_images/26146.jpg,0
wikimedia_SouthAfrica_images/25574.jpg,0
wikimedia_SouthAfrica_images/25399.jpg,0
wikimedia_SouthAfrica_images/25905.jpg,0
wikimedia_SouthAfrica_images/25639.jpg,0
wikimedia_SouthAfrica_images/25668.jpg,0
wikimedia_SouthAfrica_images/25350.jpg,0
wikimedia_SouthAfrica_images/25994.jpg,0
wikimedia_SouthAfrica_images/25917.jpg,0
wikimedia_SouthAfrica_images/26307.jpg,0
wikimedia_SouthAfrica_images/25970.jpg,0
wikimedia_SouthAfrica_images/25573.jpg,0
wikimedia_SouthAfrica_images/26128.jpg,0
wikimedia_SouthAfrica_images/25645.jpg,0
wikimedia_SouthAfrica_images/26417.jpg,0
wikimedia_SouthAfrica_images/26191.jpg,0
wikimedia_SouthAfrica_images/25772.jpg,0
wikimedia_SouthAfrica_images/26359.jpg,0
wikimedia_SouthAfrica_images/26720.jpg,0
wikimedia_SouthAfrica_images/25739.jpg,0
wikimedia_SouthAfrica_images/25871.jpg,0
wikimedia_SouthAfrica_images/25705.jpg,0
wikimedia_SouthAfrica_images/25578.jpg,0
wikimedia_SouthAfrica_images/26872.jpg,0
wikimedia_SouthAfrica_images/25920.jpg,0
wikimedia_SouthAfrica_images/26810.jpg,0
wikimedia_SouthAfrica_images/25899.jpg,0
wikimedia_SouthAfrica_images/26868.jpg,0
wikimedia_SouthAfrica_images/25579.jpg,0
wikimedia_SouthAfrica_images/26363.jpg,0
wikimedia_SouthAfrica_images/26344.jpg,0
wikimedia_SouthAfrica_images/26017.jpg,0
