file_path,frequency
wikimedia_images/41135.jpg,1
wikimedia_images/40643.jpg,0
wikimedia_images/42163.jpg,0
wikimedia_images/42768.jpg,0
wikimedia_images/42038.jpg,0
wikimedia_images/40867.jpg,2
wikimedia_images/42699.jpg,0
wikimedia_images/41707.jpg,0
wikimedia_images/41744.jpg,0
wikimedia_images/42787.jpg,1
wikimedia_images/42333.jpg,0
wikimedia_images/40614.jpg,0
wikimedia_images/40567.jpg,0
wikimedia_images/41276.jpg,1
wikimedia_images/40514.jpg,0
wikimedia_images/40907.jpg,0
wikimedia_images/40476.jpg,0
wikimedia_images/42191.jpg,0
wikimedia_images/42520.jpg,0
wikimedia_images/41729.jpg,0
wikimedia_images/43102.jpg,0
wikimedia_images/40658.jpg,1
wikimedia_images/41954.jpg,2
wikimedia_images/40621.jpg,0
wikimedia_images/40808.jpg,0
wikimedia_images/41518.jpg,2
wikimedia_images/42221.jpg,0
wikimedia_images/43101.jpg,0
wikimedia_images/41605.jpg,0
wikimedia_images/41816.jpg,1
wikimedia_images/41737.jpg,3
wikimedia_images/41187.jpg,0
wikimedia_images/41132.jpg,0
wikimedia_images/40645.jpg,0
wikimedia_images/40663.jpg,0
wikimedia_images/40479.jpg,0
wikimedia_images/41791.jpg,0
wikimedia_images/40887.jpg,0
wikimedia_images/40650.jpg,0
wikimedia_images/40936.jpg,2
wikimedia_images/42156.jpg,0
wikimedia_images/41085.jpg,0
wikimedia_images/40819.jpg,0
wikimedia_images/41164.jpg,0
wikimedia_images/41675.jpg,1
wikimedia_images/42391.jpg,2
wikimedia_images/42598.jpg,0
wikimedia_images/41358.jpg,1
wikimedia_images/41735.jpg,1
wikimedia_images/41030.jpg,0
wikimedia_images/40674.jpg,0
wikimedia_images/41198.jpg,0
wikimedia_images/42032.jpg,0
wikimedia_images/41533.jpg,0
wikimedia_images/41674.jpg,0
wikimedia_images/42263.jpg,3
wikimedia_images/40865.jpg,2
wikimedia_images/42545.jpg,1
wikimedia_images/41166.jpg,0
wikimedia_images/40833.jpg,0
wikimedia_images/40874.jpg,0
wikimedia_images/42932.jpg,0
wikimedia_images/41575.jpg,0
wikimedia_images/42626.jpg,0
