file_path,frequency
wikimedia_Egypt_images/8526.jpg,1
wikimedia_Egypt_images/8179.jpg,1
wikimedia_Egypt_images/7507.jpg,1
wikimedia_Egypt_images/7060.jpg,1
wikimedia_Egypt_images/7293.jpg,1
wikimedia_Egypt_images/7322.jpg,1
wikimedia_Egypt_images/8382.jpg,1
wikimedia_Egypt_images/8416.jpg,1
wikimedia_Egypt_images/7509.jpg,1
wikimedia_Egypt_images/7566.jpg,1
wikimedia_Egypt_images/7147.jpg,1
wikimedia_Egypt_images/7541.jpg,1
wikimedia_Egypt_images/7257.jpg,1
wikimedia_Egypt_images/8122.jpg,1
wikimedia_Egypt_images/7366.jpg,1
wikimedia_Egypt_images/7236.jpg,1
wikimedia_Egypt_images/7801.jpg,1
wikimedia_Egypt_images/7066.jpg,1
wikimedia_Egypt_images/7026.jpg,1
wikimedia_Egypt_images/7372.jpg,1
wikimedia_Egypt_images/7056.jpg,1
wikimedia_Egypt_images/7892.jpg,1
wikimedia_Egypt_images/7295.jpg,1
wikimedia_Egypt_images/8096.jpg,1
wikimedia_Egypt_images/7772.jpg,1
wikimedia_Egypt_images/7449.jpg,1
wikimedia_Egypt_images/8312.jpg,1
wikimedia_Egypt_images/7626.jpg,1
wikimedia_Egypt_images/8210.jpg,1
wikimedia_Egypt_images/7577.jpg,1
wikimedia_Egypt_images/8040.jpg,1
wikimedia_Egypt_images/8180.jpg,1
wikimedia_Egypt_images/7411.jpg,1
wikimedia_Egypt_images/8405.jpg,1
wikimedia_Egypt_images/7930.jpg,1
wikimedia_Egypt_images/7018.jpg,1
wikimedia_Egypt_images/7903.jpg,1
wikimedia_Egypt_images/7182.jpg,1
wikimedia_Egypt_images/8510.jpg,1
wikimedia_Egypt_images/7533.jpg,1
wikimedia_Egypt_images/8121.jpg,1
wikimedia_Egypt_images/7736.jpg,1
wikimedia_Egypt_images/7958.jpg,1
wikimedia_Egypt_images/7669.jpg,1
wikimedia_Egypt_images/8088.jpg,1
wikimedia_Egypt_images/8187.jpg,1
wikimedia_Egypt_images/7021.jpg,1
wikimedia_Egypt_images/7591.jpg,1
wikimedia_Egypt_images/7091.jpg,1
wikimedia_Egypt_images/7272.jpg,1
wikimedia_Egypt_images/8526.jpg,1
wikimedia_Egypt_images/8179.jpg,1
wikimedia_Egypt_images/7507.jpg,1
wikimedia_Egypt_images/7060.jpg,1
wikimedia_Egypt_images/7293.jpg,1
wikimedia_Egypt_images/7322.jpg,1
wikimedia_Egypt_images/8382.jpg,1
wikimedia_Egypt_images/8416.jpg,1
wikimedia_Egypt_images/7509.jpg,1
wikimedia_Egypt_images/7566.jpg,1
wikimedia_Egypt_images/7147.jpg,1
wikimedia_Egypt_images/7541.jpg,1
wikimedia_Egypt_images/7257.jpg,1
wikimedia_Egypt_images/8122.jpg,1
wikimedia_Egypt_images/7366.jpg,1
wikimedia_Egypt_images/7236.jpg,1
wikimedia_Egypt_images/7801.jpg,1
wikimedia_Egypt_images/7066.jpg,1
wikimedia_Egypt_images/7026.jpg,1
wikimedia_Egypt_images/7372.jpg,1
wikimedia_Egypt_images/7056.jpg,1
wikimedia_Egypt_images/7892.jpg,1
wikimedia_Egypt_images/7295.jpg,1
wikimedia_Egypt_images/8096.jpg,1
wikimedia_Egypt_images/7772.jpg,1
wikimedia_Egypt_images/7449.jpg,1
wikimedia_Egypt_images/8312.jpg,1
wikimedia_Egypt_images/7626.jpg,1
wikimedia_Egypt_images/8210.jpg,1
wikimedia_Egypt_images/7577.jpg,1
wikimedia_Egypt_images/8040.jpg,1
wikimedia_Egypt_images/8180.jpg,1
wikimedia_Egypt_images/7411.jpg,1
wikimedia_Egypt_images/8405.jpg,1
wikimedia_Egypt_images/7930.jpg,1
wikimedia_Egypt_images/7018.jpg,1
wikimedia_Egypt_images/7903.jpg,1
wikimedia_Egypt_images/7182.jpg,1
wikimedia_Egypt_images/8510.jpg,1
wikimedia_Egypt_images/7533.jpg,1
wikimedia_Egypt_images/8121.jpg,1
wikimedia_Egypt_images/7736.jpg,1
wikimedia_Egypt_images/7958.jpg,1
wikimedia_Egypt_images/7669.jpg,1
