file_path,frequency
wikimedia_Canada_images/122902.jpg,0
wikimedia_Canada_images/122889.jpg,0
wikimedia_Canada_images/122801.jpg,0
wikimedia_Canada_images/122429.jpg,0
wikimedia_Canada_images/122619.jpg,0
wikimedia_Canada_images/122706.jpg,0
wikimedia_Canada_images/122807.jpg,0
wikimedia_Canada_images/122883.jpg,0
wikimedia_Canada_images/122504.jpg,0
wikimedia_Canada_images/122318.jpg,0
wikimedia_Canada_images/122716.jpg,0
wikimedia_Canada_images/122493.jpg,0
wikimedia_Canada_images/122552.jpg,0
wikimedia_Canada_images/122893.jpg,0
wikimedia_Canada_images/122789.jpg,0
wikimedia_Canada_images/122571.jpg,0
wikimedia_Canada_images/122910.jpg,0
wikimedia_Canada_images/122784.jpg,0
wikimedia_Canada_images/122338.jpg,0
wikimedia_Canada_images/122499.jpg,0
wikimedia_Canada_images/122396.jpg,0
wikimedia_Canada_images/122505.jpg,0
wikimedia_Canada_images/122353.jpg,0
wikimedia_Canada_images/122833.jpg,0
wikimedia_Canada_images/122288.jpg,0
wikimedia_Canada_images/122435.jpg,0
wikimedia_Canada_images/122370.jpg,0
wikimedia_Canada_images/122766.jpg,0
wikimedia_Canada_images/122373.jpg,0
wikimedia_Canada_images/122491.jpg,0
wikimedia_Canada_images/122278.jpg,0
wikimedia_Canada_images/122337.jpg,0
wikimedia_Canada_images/122783.jpg,0
wikimedia_Canada_images/122567.jpg,0
wikimedia_Canada_images/122226.jpg,0
wikimedia_Canada_images/122876.jpg,0
wikimedia_Canada_images/122746.jpg,0
wikimedia_Canada_images/122582.jpg,0
wikimedia_Canada_images/122860.jpg,0
wikimedia_Canada_images/122413.jpg,0
wikimedia_Canada_images/122584.jpg,0
wikimedia_Canada_images/122772.jpg,0
wikimedia_Canada_images/122265.jpg,0
wikimedia_Canada_images/122805.jpg,0
wikimedia_Canada_images/122688.jpg,0
wikimedia_Canada_images/122367.jpg,0
wikimedia_Canada_images/122433.jpg,0
wikimedia_Canada_images/122747.jpg,0
wikimedia_Canada_images/122355.jpg,0
wikimedia_Canada_images/122374.jpg,0
wikimedia_Canada_images/122902.jpg,0
wikimedia_Canada_images/122889.jpg,0
wikimedia_Canada_images/122801.jpg,0
wikimedia_Canada_images/122429.jpg,0
wikimedia_Canada_images/122619.jpg,0
wikimedia_Canada_images/122706.jpg,0
wikimedia_Canada_images/122807.jpg,0
wikimedia_Canada_images/122883.jpg,0
wikimedia_Canada_images/122504.jpg,0
wikimedia_Canada_images/122318.jpg,0
wikimedia_Canada_images/122716.jpg,0
wikimedia_Canada_images/122493.jpg,0
wikimedia_Canada_images/122552.jpg,0
wikimedia_Canada_images/122893.jpg,0
wikimedia_Canada_images/122789.jpg,0
wikimedia_Canada_images/122571.jpg,0
wikimedia_Canada_images/122910.jpg,0
wikimedia_Canada_images/122784.jpg,0
wikimedia_Canada_images/122338.jpg,0
wikimedia_Canada_images/122499.jpg,0
wikimedia_Canada_images/122396.jpg,0
wikimedia_Canada_images/122505.jpg,0
wikimedia_Canada_images/122353.jpg,0
wikimedia_Canada_images/122833.jpg,0
wikimedia_Canada_images/122288.jpg,0
wikimedia_Canada_images/122435.jpg,0
wikimedia_Canada_images/122370.jpg,0
