file_path,frequency
wikimedia_France_images/90345.jpg,0
wikimedia_France_images/90350.jpg,0
wikimedia_France_images/90316.jpg,0
wikimedia_France_images/90289.jpg,0
wikimedia_France_images/90362.jpg,0
wikimedia_France_images/90273.jpg,0
wikimedia_France_images/90311.jpg,0
wikimedia_France_images/90317.jpg,0
wikimedia_France_images/90298.jpg,0
wikimedia_France_images/90342.jpg,0
wikimedia_France_images/89888.jpg,0
wikimedia_France_images/89884.jpg,0
wikimedia_France_images/89824.jpg,0
wikimedia_France_images/89841.jpg,0
wikimedia_France_images/89919.jpg,0
wikimedia_France_images/89831.jpg,0
wikimedia_France_images/89860.jpg,0
wikimedia_France_images/89921.jpg,0
wikimedia_France_images/89829.jpg,0
wikimedia_France_images/89848.jpg,0
wikimedia_France_images/90070.jpg,0
wikimedia_France_images/90076.jpg,0
wikimedia_France_images/90103.jpg,0
wikimedia_France_images/90069.jpg,0
wikimedia_France_images/90092.jpg,0
wikimedia_France_images/90074.jpg,0
wikimedia_France_images/90086.jpg,0
wikimedia_France_images/90118.jpg,0
wikimedia_France_images/90106.jpg,0
wikimedia_France_images/90085.jpg,0
wikimedia_France_images/89612.jpg,0
wikimedia_France_images/89618.jpg,0
wikimedia_France_images/89591.jpg,0
wikimedia_France_images/89610.jpg,0
wikimedia_France_images/89599.jpg,0
wikimedia_France_images/89597.jpg,0
wikimedia_France_images/89602.jpg,0
wikimedia_France_images/89595.jpg,0
wikimedia_France_images/89574.jpg,0
wikimedia_France_images/89596.jpg,0
wikimedia_France_images/89763.jpg,0
wikimedia_France_images/89758.jpg,0
wikimedia_France_images/89745.jpg,0
wikimedia_France_images/89780.jpg,0
wikimedia_France_images/89761.jpg,0
wikimedia_France_images/89746.jpg,0
wikimedia_France_images/89773.jpg,0
wikimedia_France_images/89751.jpg,0
wikimedia_France_images/89737.jpg,0
wikimedia_France_images/89747.jpg,0
wikimedia_France_images/89701.jpg,0
wikimedia_France_images/89702.jpg,0
wikimedia_France_images/89719.jpg,0
wikimedia_France_images/89697.jpg,0
wikimedia_France_images/89705.jpg,0
wikimedia_France_images/89733.jpg,0
wikimedia_France_images/89732.jpg,0
wikimedia_France_images/89721.jpg,0
wikimedia_France_images/89711.jpg,0
wikimedia_France_images/89735.jpg,0
wikimedia_France_images/90208.jpg,0
wikimedia_France_images/90227.jpg,0
wikimedia_France_images/90224.jpg,0
wikimedia_France_images/90232.jpg,0
wikimedia_France_images/90215.jpg,0
wikimedia_France_images/90231.jpg,0
wikimedia_France_images/90203.jpg,0
wikimedia_France_images/90221.jpg,0
wikimedia_France_images/90202.jpg,0
wikimedia_France_images/90199.jpg,0
wikimedia_France_images/90013.jpg,0
wikimedia_France_images/90003.jpg,0
wikimedia_France_images/89984.jpg,0
wikimedia_France_images/90018.jpg,0
wikimedia_France_images/89966.jpg,0
wikimedia_France_images/89970.jpg,0
wikimedia_France_images/90023.jpg,0
wikimedia_France_images/90006.jpg,0
wikimedia_France_images/89993.jpg,0
wikimedia_France_images/90014.jpg,0
wikimedia_France_images/89962.jpg,0
wikimedia_France_images/89947.jpg,0
wikimedia_France_images/89953.jpg,0
wikimedia_France_images/89954.jpg,0
wikimedia_France_images/89939.jpg,0
wikimedia_France_images/89961.jpg,0
wikimedia_France_images/89948.jpg,0
wikimedia_France_images/89957.jpg,0
wikimedia_France_images/89949.jpg,0
wikimedia_France_images/89946.jpg,0
wikimedia_France_images/89444.jpg,0
wikimedia_France_images/89450.jpg,0
wikimedia_France_images/89426.jpg,0
wikimedia_France_images/89438.jpg,0
wikimedia_France_images/89428.jpg,0
wikimedia_France_images/89424.jpg,0
wikimedia_France_images/89433.jpg,0
wikimedia_France_images/89434.jpg,0
wikimedia_France_images/89451.jpg,0
wikimedia_France_images/89435.jpg,0
wikimedia_France_images/89662.jpg,0
wikimedia_France_images/89673.jpg,0
wikimedia_France_images/89681.jpg,0
wikimedia_France_images/89670.jpg,0
wikimedia_France_images/89682.jpg,0
wikimedia_France_images/89658.jpg,0
wikimedia_France_images/89657.jpg,0
wikimedia_France_images/89684.jpg,0
wikimedia_France_images/89679.jpg,0
wikimedia_France_images/89685.jpg,0
wikimedia_France_images/89786.jpg,0
wikimedia_France_images/89787.jpg,0
wikimedia_France_images/89805.jpg,0
wikimedia_France_images/89801.jpg,0
wikimedia_France_images/89819.jpg,0
wikimedia_France_images/89813.jpg,0
wikimedia_France_images/89811.jpg,0
wikimedia_France_images/89804.jpg,0
wikimedia_France_images/89808.jpg,0
wikimedia_France_images/89822.jpg,0
wikimedia_France_images/89387.jpg,0
wikimedia_France_images/89392.jpg,0
wikimedia_France_images/89390.jpg,0
wikimedia_France_images/89407.jpg,0
wikimedia_France_images/89406.jpg,0
wikimedia_France_images/89404.jpg,0
wikimedia_France_images/89386.jpg,0
wikimedia_France_images/89389.jpg,0
wikimedia_France_images/89394.jpg,0
wikimedia_France_images/89412.jpg,0
wikimedia_France_images/90187.jpg,0
wikimedia_France_images/90171.jpg,0
wikimedia_France_images/90162.jpg,0
wikimedia_France_images/90168.jpg,0
wikimedia_France_images/90173.jpg,0
wikimedia_France_images/90180.jpg,0
wikimedia_France_images/90189.jpg,0
wikimedia_France_images/90195.jpg,0
wikimedia_France_images/90183.jpg,0
wikimedia_France_images/90182.jpg,0
wikimedia_France_images/90250.jpg,0
wikimedia_France_images/90265.jpg,0
wikimedia_France_images/90266.jpg,0
wikimedia_France_images/90262.jpg,0
wikimedia_France_images/90260.jpg,0
wikimedia_France_images/90252.jpg,0
wikimedia_France_images/90251.jpg,0
wikimedia_France_images/90243.jpg,0
wikimedia_France_images/90241.jpg,0
wikimedia_France_images/90246.jpg,0
wikimedia_France_images/89502.jpg,0
wikimedia_France_images/89510.jpg,0
wikimedia_France_images/89493.jpg,0
wikimedia_France_images/89508.jpg,0
wikimedia_France_images/89517.jpg,0
wikimedia_France_images/89507.jpg,0
wikimedia_France_images/89501.jpg,0
wikimedia_France_images/89516.jpg,0
wikimedia_France_images/89512.jpg,0
wikimedia_France_images/89491.jpg,0
wikimedia_France_images/89637.jpg,0
wikimedia_France_images/89653.jpg,0
wikimedia_France_images/89638.jpg,0
wikimedia_France_images/89636.jpg,0
wikimedia_France_images/89633.jpg,0
wikimedia_France_images/89642.jpg,0
wikimedia_France_images/89635.jpg,0
wikimedia_France_images/89640.jpg,0
wikimedia_France_images/89639.jpg,0
wikimedia_France_images/89648.jpg,0
wikimedia_France_images/90379.jpg,0
wikimedia_France_images/90373.jpg,0
wikimedia_France_images/90389.jpg,0
wikimedia_France_images/90378.jpg,0
wikimedia_France_images/90385.jpg,0
wikimedia_France_images/90384.jpg,0
wikimedia_France_images/90370.jpg,0
wikimedia_France_images/90391.jpg,0
wikimedia_France_images/90377.jpg,0
wikimedia_France_images/90375.jpg,0
wikimedia_France_images/90038.jpg,0
wikimedia_France_images/90044.jpg,0
wikimedia_France_images/90036.jpg,0
wikimedia_France_images/90034.jpg,0
wikimedia_France_images/90043.jpg,0
wikimedia_France_images/90046.jpg,0
wikimedia_France_images/90037.jpg,0
wikimedia_France_images/90039.jpg,0
wikimedia_France_images/90045.jpg,0
wikimedia_France_images/90040.jpg,0
wikimedia_France_images/89561.jpg,0
wikimedia_France_images/89568.jpg,0
wikimedia_France_images/89560.jpg,0
wikimedia_France_images/89563.jpg,0
wikimedia_France_images/89564.jpg,0
wikimedia_France_images/89569.jpg,0
wikimedia_France_images/89562.jpg,0
wikimedia_France_images/89558.jpg,0
wikimedia_France_images/89559.jpg,0
wikimedia_France_images/89565.jpg,0
wikimedia_France_images/89484.jpg,0
wikimedia_France_images/89479.jpg,0
wikimedia_France_images/89478.jpg,0
wikimedia_France_images/89483.jpg,0
wikimedia_France_images/89480.jpg,0
wikimedia_France_images/89482.jpg,0
wikimedia_France_images/89476.jpg,0
wikimedia_France_images/89485.jpg,0
wikimedia_France_images/89489.jpg,0
wikimedia_France_images/89481.jpg,0
wikimedia_France_images/89534.jpg,0
wikimedia_France_images/89522.jpg,0
wikimedia_France_images/89521.jpg,0
wikimedia_France_images/89533.jpg,0
wikimedia_France_images/89527.jpg,0
wikimedia_France_images/89535.jpg,0
wikimedia_France_images/89532.jpg,0
wikimedia_France_images/89531.jpg,0
wikimedia_France_images/89528.jpg,0
wikimedia_France_images/89525.jpg,0
wikimedia_France_images/90407.jpg,0
wikimedia_France_images/90412.jpg,0
wikimedia_France_images/90414.jpg,0
wikimedia_France_images/90411.jpg,0
wikimedia_France_images/90413.jpg,0
wikimedia_France_images/90418.jpg,0
wikimedia_France_images/90416.jpg,0
wikimedia_France_images/90409.jpg,0
wikimedia_France_images/90410.jpg,0
wikimedia_France_images/90415.jpg,0
wikimedia_France_images/89363.jpg,0
wikimedia_France_images/89364.jpg,0
wikimedia_France_images/89369.jpg,0
wikimedia_France_images/89368.jpg,0
wikimedia_France_images/89361.jpg,0
wikimedia_France_images/89358.jpg,0
wikimedia_France_images/89370.jpg,0
wikimedia_France_images/89365.jpg,0
wikimedia_France_images/89359.jpg,0
wikimedia_France_images/89366.jpg,0
wikimedia_France_images/89541.jpg,0
wikimedia_France_images/89538.jpg,0
wikimedia_France_images/89537.jpg,0
wikimedia_France_images/89539.jpg,0
wikimedia_France_images/89544.jpg,0
wikimedia_France_images/89540.jpg,0
wikimedia_France_images/89545.jpg,0
wikimedia_France_images/89536.jpg,0
wikimedia_France_images/89543.jpg,0
wikimedia_France_images/89546.jpg,0
wikimedia_France_images/90143.jpg,0
wikimedia_France_images/90135.jpg,0
wikimedia_France_images/90136.jpg,0
wikimedia_France_images/90131.jpg,0
wikimedia_France_images/90132.jpg,0
wikimedia_France_images/90133.jpg,0
wikimedia_France_images/90154.jpg,0
wikimedia_France_images/90153.jpg,0
wikimedia_France_images/90152.jpg,0
wikimedia_France_images/90141.jpg,0
wikimedia_France_images/89461.jpg,0
wikimedia_France_images/89468.jpg,0
wikimedia_France_images/89469.jpg,0
wikimedia_France_images/89462.jpg,0
wikimedia_France_images/89464.jpg,0
wikimedia_France_images/89467.jpg,0
wikimedia_France_images/89459.jpg,0
wikimedia_France_images/89465.jpg,0
wikimedia_France_images/89466.jpg,0
wikimedia_France_images/89460.jpg,0
wikimedia_France_images/89547.jpg,0
wikimedia_France_images/89548.jpg,0
wikimedia_France_images/89549.jpg,0
wikimedia_France_images/89550.jpg,0
wikimedia_France_images/89553.jpg,0
wikimedia_France_images/89554.jpg,0
wikimedia_France_images/89555.jpg,0
wikimedia_France_images/89556.jpg,0
wikimedia_France_images/89557.jpg,0
wikimedia_France_images/90399.jpg,0
wikimedia_France_images/90400.jpg,0
wikimedia_France_images/90401.jpg,0
wikimedia_France_images/90402.jpg,0
wikimedia_France_images/90403.jpg,0
wikimedia_France_images/90404.jpg,0
wikimedia_France_images/90405.jpg,0
wikimedia_France_images/90406.jpg,0
wikimedia_France_images/90123.jpg,0
wikimedia_France_images/90124.jpg,1
wikimedia_France_images/90125.jpg,0
wikimedia_France_images/90126.jpg,0
wikimedia_France_images/90127.jpg,0
wikimedia_France_images/90128.jpg,0
wikimedia_France_images/90129.jpg,0
wikimedia_France_images/90130.jpg,1
wikimedia_France_images/89413.jpg,0
wikimedia_France_images/89414.jpg,0
wikimedia_France_images/89415.jpg,1
wikimedia_France_images/89416.jpg,0
wikimedia_France_images/89417.jpg,0
wikimedia_France_images/89418.jpg,0
wikimedia_France_images/89419.jpg,0
wikimedia_France_images/90155.jpg,0
wikimedia_France_images/90156.jpg,0
wikimedia_France_images/90157.jpg,1
wikimedia_France_images/90158.jpg,0
wikimedia_France_images/90159.jpg,0
wikimedia_France_images/90160.jpg,0
wikimedia_France_images/90161.jpg,0
wikimedia_France_images/90025.jpg,1
wikimedia_France_images/90026.jpg,0
wikimedia_France_images/90027.jpg,0
wikimedia_France_images/90028.jpg,0
wikimedia_France_images/90029.jpg,0
wikimedia_France_images/90030.jpg,0
wikimedia_France_images/89470.jpg,2
wikimedia_France_images/89471.jpg,0
wikimedia_France_images/89472.jpg,0
wikimedia_France_images/89473.jpg,0
wikimedia_France_images/89474.jpg,0
wikimedia_France_images/89475.jpg,0
wikimedia_France_images/89377.jpg,0
wikimedia_France_images/89379.jpg,0
wikimedia_France_images/89380.jpg,2
wikimedia_France_images/89381.jpg,0
wikimedia_France_images/89382.jpg,0
wikimedia_France_images/89383.jpg,0
