file_path,frequency
wikimedia_images/40702.jpg,1
wikimedia_images/41521.jpg,1
wikimedia_images/41630.jpg,1
wikimedia_images/41749.jpg,1
wikimedia_images/40425.jpg,1
wikimedia_images/43089.jpg,3
wikimedia_images/41700.jpg,2
wikimedia_images/40643.jpg,1
wikimedia_images/42818.jpg,1
wikimedia_images/41446.jpg,2
wikimedia_images/40579.jpg,2
wikimedia_images/41572.jpg,1
wikimedia_images/42955.jpg,3
wikimedia_images/42354.jpg,1
wikimedia_images/42124.jpg,1
wikimedia_images/41292.jpg,2
wikimedia_images/42570.jpg,3
wikimedia_images/42017.jpg,1
wikimedia_images/42000.jpg,3
wikimedia_images/41793.jpg,2
wikimedia_images/41598.jpg,1
wikimedia_images/40863.jpg,1
wikimedia_images/40900.jpg,3
wikimedia_images/42681.jpg,1
wikimedia_images/41198.jpg,2
wikimedia_images/41574.jpg,3
wikimedia_images/42146.jpg,1
wikimedia_images/42399.jpg,1
wikimedia_images/40940.jpg,3
wikimedia_images/42948.jpg,3
wikimedia_images/40866.jpg,2
wikimedia_images/42303.jpg,3
wikimedia_images/42004.jpg,1
wikimedia_images/41081.jpg,3
wikimedia_images/41519.jpg,1
wikimedia_images/41656.jpg,3
wikimedia_images/42704.jpg,1
wikimedia_images/42917.jpg,1
wikimedia_images/40793.jpg,3
wikimedia_images/42737.jpg,1
wikimedia_images/40985.jpg,1
wikimedia_images/43057.jpg,1
wikimedia_images/42542.jpg,3
wikimedia_images/41169.jpg,1
wikimedia_images/41710.jpg,1
wikimedia_images/42875.jpg,2
wikimedia_images/42009.jpg,1
wikimedia_images/41896.jpg,1
wikimedia_images/41381.jpg,1
wikimedia_images/42511.jpg,1
wikimedia_images/41722.jpg,1
wikimedia_images/42400.jpg,1
wikimedia_images/41743.jpg,1
wikimedia_images/41762.jpg,1
wikimedia_images/43022.jpg,1
wikimedia_images/40821.jpg,2
wikimedia_images/41685.jpg,3
wikimedia_images/43087.jpg,1
wikimedia_images/42193.jpg,1
wikimedia_images/42481.jpg,1
wikimedia_images/41126.jpg,2
wikimedia_images/41678.jpg,1
wikimedia_images/41424.jpg,1
wikimedia_images/41075.jpg,1
wikimedia_images/42247.jpg,1
wikimedia_images/40502.jpg,3
wikimedia_images/41730.jpg,3
wikimedia_images/42466.jpg,2
wikimedia_images/41276.jpg,2
wikimedia_images/42141.jpg,3
wikimedia_images/41713.jpg,1
wikimedia_images/40476.jpg,1
wikimedia_images/40894.jpg,1
wikimedia_images/41721.jpg,3
wikimedia_images/42302.jpg,1
wikimedia_images/41821.jpg,3
wikimedia_images/41527.jpg,1
wikimedia_images/41428.jpg,1
wikimedia_images/40739.jpg,1
wikimedia_images/41681.jpg,3
wikimedia_images/41299.jpg,1
wikimedia_images/41368.jpg,1
wikimedia_images/40689.jpg,3
wikimedia_images/42045.jpg,1
wikimedia_images/41335.jpg,3
wikimedia_images/41922.jpg,1
wikimedia_images/42663.jpg,3
wikimedia_images/41433.jpg,1
wikimedia_images/41498.jpg,1
wikimedia_images/43002.jpg,1
wikimedia_images/40565.jpg,1
wikimedia_images/41232.jpg,1
wikimedia_images/41264.jpg,1
wikimedia_images/41504.jpg,3
wikimedia_images/42748.jpg,1
wikimedia_images/41915.jpg,1
wikimedia_images/40486.jpg,3
wikimedia_images/40635.jpg,2
wikimedia_images/40466.jpg,1
wikimedia_images/43102.jpg,1
wikimedia_images/41533.jpg,1
wikimedia_images/42798.jpg,3
wikimedia_images/41622.jpg,1
wikimedia_images/41244.jpg,1
wikimedia_images/40888.jpg,2
wikimedia_images/41250.jpg,1
wikimedia_images/41551.jpg,1
wikimedia_images/42924.jpg,1
wikimedia_images/40401.jpg,3
wikimedia_images/42248.jpg,3
wikimedia_images/40951.jpg,1
wikimedia_images/43100.jpg,3
wikimedia_images/42803.jpg,2
wikimedia_images/41724.jpg,1
wikimedia_images/41176.jpg,2
wikimedia_images/40550.jpg,3
wikimedia_images/42246.jpg,1
wikimedia_images/42408.jpg,3
wikimedia_images/42601.jpg,3
wikimedia_images/42590.jpg,3
wikimedia_images/41745.jpg,2
wikimedia_images/41565.jpg,1
wikimedia_images/41414.jpg,1
wikimedia_images/41712.jpg,1
wikimedia_images/41875.jpg,3
wikimedia_images/41546.jpg,3
wikimedia_images/40998.jpg,3
wikimedia_images/40627.jpg,1
wikimedia_images/41898.jpg,1
wikimedia_images/41553.jpg,1
wikimedia_images/41418.jpg,1
wikimedia_images/40757.jpg,1
wikimedia_images/41580.jpg,3
wikimedia_images/41916.jpg,1
wikimedia_images/41929.jpg,1
wikimedia_images/42756.jpg,1
wikimedia_images/40896.jpg,3
wikimedia_images/43088.jpg,1
wikimedia_images/43096.jpg,1
wikimedia_images/42038.jpg,1
wikimedia_images/40443.jpg,3
wikimedia_images/41517.jpg,3
wikimedia_images/40651.jpg,2
wikimedia_images/41679.jpg,1
wikimedia_images/41767.jpg,1
wikimedia_images/40409.jpg,1
wikimedia_images/42435.jpg,3
wikimedia_images/42221.jpg,1
wikimedia_images/40932.jpg,3
wikimedia_images/40929.jpg,1
wikimedia_images/41212.jpg,1
wikimedia_images/40876.jpg,1
